0.0,-1.5
0.010101010101,-1.5
0.020202020202,-1.5
0.030303030303,-1.5
0.040404040404,-1.5
0.0505050505051,-1.5
0.0606060606061,-1.5
0.0707070707071,-1.5
0.0808080808081,-1.5
0.0909090909091,-1.5
0.10101010101,-1.5
0.111111111111,-1.5
0.121212121212,-1.5
0.131313131313,-1.5
0.141414141414,-1.5
0.151515151515,-1.5
0.161616161616,-1.5
0.171717171717,-1.5
0.181818181818,-1.5
0.191919191919,-1.5
0.20202020202,-1.5
0.212121212121,-1.5
0.222222222222,-1.5
0.232323232323,-1.5
0.242424242424,-1.5
0.252525252525,-1.5
0.262626262626,-1.5
0.272727272727,-1.5
0.282828282828,-1.5
0.292929292929,-1.5
0.30303030303,-1.5
0.313131313131,-1.5
0.323232323232,-1.5
0.333333333333,-1.5
0.343434343434,-1.5
0.353535353535,-1.5
0.363636363636,-1.5
0.373737373737,-1.5
0.383838383838,-1.5
0.393939393939,-1.5
0.40404040404,-1.5
0.414141414141,-1.5
0.424242424242,-1.5
0.434343434343,-1.5
0.444444444444,-1.5
0.454545454545,-1.5
0.464646464646,-1.5
0.474747474747,-1.5
0.484848484848,-1.5
0.494949494949,-1.5
0.505050505051,-1.5
0.515151515152,-1.5
0.525252525253,-1.5
0.535353535354,-1.5
0.545454545455,-1.5
0.555555555556,-1.5
0.565656565657,-1.5
0.575757575758,-1.5
0.585858585859,-1.5
0.59595959596,-1.5
0.606060606061,-1.5
0.616161616162,-1.5
0.626262626263,-1.5
0.636363636364,-1.5
0.646464646465,-1.5
0.656565656566,-1.5
0.666666666667,-1.5
0.676767676768,-1.5
0.686868686869,-1.5
0.69696969697,-1.5
0.707070707071,-1.5
0.717171717172,-1.5
0.727272727273,-1.5
0.737373737374,-1.5
0.747474747475,-1.5
0.757575757576,-1.5
0.767676767677,-1.5
0.777777777778,-1.5
0.787878787879,-1.5
0.79797979798,-1.5
0.808080808081,-1.5
0.818181818182,-1.5
0.828282828283,-1.5
0.838383838384,-1.5
0.848484848485,-1.5
0.858585858586,-1.5
0.868686868687,-1.5
0.878787878788,-1.5
0.888888888889,-1.5
0.89898989899,-1.5
0.909090909091,-1.5
0.919191919192,-1.5
0.929292929293,-1.5
0.939393939394,-1.5
0.949494949495,-1.5
0.959595959596,-1.5
0.969696969697,-1.5
0.979797979798,-1.5
0.989898989899,-1.5
1.0,-1.5
1.0,-1.5
1.0101010101,-1.45285671383
1.0202020202,-1.40666348362
1.0303030303,-1.36142146197
1.0404040404,-1.31713180152
1.05050505051,-1.27379565489
1.06060606061,-1.23141417469
1.07070707071,-1.18998851356
1.08080808081,-1.1495198241
1.09090909091,-1.11000925895
1.10101010101,-1.07145797073
1.11111111111,-1.03386711205
1.12121212121,-0.997237835536
1.13131313131,-0.961571293817
1.14141414141,-0.92686863951
1.15151515152,-0.893131025237
1.16161616162,-0.86035960362
1.17171717172,-0.828555527281
1.18181818182,-0.797719948842
1.19191919192,-0.767854020924
1.20202020202,-0.738958896149
1.21212121212,-0.711035727139
1.22222222222,-0.684085666517
1.23232323232,-0.658109866902
1.24242424242,-0.633109480919
1.25252525253,-0.609085643178
1.26262626263,-0.586037309115
1.27272727273,-0.563959201886
1.28282828283,-0.542845558379
1.29292929293,-0.522690615487
1.30303030303,-0.5034886101
1.31313131313,-0.485233779109
1.32323232323,-0.467920359406
1.33333333333,-0.451542587881
1.34343434343,-0.436094701424
1.35353535354,-0.421570936928
1.36363636364,-0.407965531283
1.37373737374,-0.39527272138
1.38383838384,-0.383489832776
1.39393939394,-0.372632227758
1.40404040404,-0.362721797137
1.41414141414,-0.353780440727
1.42424242424,-0.345830058341
1.43434343434,-0.338892549795
1.44444444444,-0.332989814902
1.45454545455,-0.328143753477
1.46464646465,-0.324376265334
1.47474747475,-0.321709250288
1.48484848485,-0.320164608152
1.49494949495,-0.319764238741
1.50505050505,-0.320530299669
