model   INFO     ------------------------------------
model   INFO      Model is runing in MPI Environment 
model   INFO      Number of process: 1
model   INFO     ------------------------------------
model   INFO      
model   INFO     Loading Kinetic Model...

model   INFO     read in parameters...
model   INFO     max_rootfinding_iterations = 100
model   INFO     active_ratio = 0.4444444444444444
model   INFO     species_definitions =
model   INFO             CO2_g: {'pressure': 0.01}
model   INFO             CO_g: {'pressure': 1.0000000000000001e-05}
model   INFO             O2_g: {'pressure': 0.4}
model   INFO             *_s: {'site_name': 'top', 'type': 'site', 'total': 1.0}
model   INFO     plotter = EnergyProfilePlotter
model   INFO     rate_algo = CT
model   INFO     temperature = 500
model   INFO     rootfinding = MDNewton
model   INFO     tolerance = 1e-15
model   INFO     unitcell_area = 9e-20
model   INFO     corrector = ThermodynamicCorrector
model   INFO     rxn_expressions =
model   INFO             CO_g + *_s -> CO_s
model   INFO             O2_g + 2*_s -> 2O_s
model   INFO             CO_s + O_s <-> CO-O_2s -> CO2_g + 2*_s
model   INFO     Parsing elementary rxns...
model   INFO     MicroKineticModel creating...success!

model.solvers.SteadyStateSolver   INFO     entering lsoda ODE integration loop...
model.solvers.SteadyStateSolver   INFO     start = 0.00  end = 10.00  step = 0.00

model.solvers.SteadyStateSolver   INFO        process             time(s)                CO_s                 O_s
model.solvers.SteadyStateSolver   INFO          24.40%            2.439901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          24.60%            2.459901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          24.80%            2.479901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          25.00%            2.499901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          25.20%            2.519901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          25.40%            2.539901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          25.60%            2.559901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          25.80%            2.579901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          26.00%            2.599901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          26.20%            2.619901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          26.40%            2.639901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          26.60%            2.659901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          26.80%            2.679901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          27.00%            2.699901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          27.20%            2.719901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          27.40%            2.739901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          27.60%            2.759901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          27.80%            2.779901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          28.00%            2.799901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          28.20%            2.819901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          28.40%            2.839901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          28.60%            2.859901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          28.80%            2.879901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          29.00%            2.899901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          29.20%            2.919901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          29.40%            2.939901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          29.60%            2.959901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          29.80%            2.979901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          30.00%            2.999901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          30.20%            3.019901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          30.40%            3.039901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          30.60%            3.059901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          30.80%            3.079901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          31.00%            3.099901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          31.20%            3.119901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          31.40%            3.139901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          31.60%            3.159901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          31.80%            3.179901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          32.00%            3.199901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          32.20%            3.219901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          32.40%            3.239901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          32.60%            3.259901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          32.80%            3.279901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          33.00%            3.299901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          33.20%            3.319901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          33.40%            3.339901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          33.60%            3.359901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          33.80%            3.379901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          34.00%            3.399901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          34.20%            3.419901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          34.40%            3.439901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          34.60%            3.459901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          34.80%            3.479901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          35.00%            3.499901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          35.20%            3.519901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          35.40%            3.539901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          35.60%            3.559901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          35.80%            3.579901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          36.00%            3.599901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          36.20%            3.619901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          36.40%            3.639901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          36.60%            3.659901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          36.80%            3.679901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          37.00%            3.699901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          37.20%            3.719901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          37.40%            3.739901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          37.60%            3.759901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          37.80%            3.779901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          38.00%            3.799901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          38.20%            3.819901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          38.40%            3.839901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          38.60%            3.859901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          38.80%            3.879901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          39.00%            3.899901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          39.20%            3.919901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          39.40%            3.939901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          39.60%            3.959901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          39.80%            3.979901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          40.00%            3.999901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          40.20%            4.019901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          40.40%            4.039901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          40.60%            4.059901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          40.80%            4.079901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          41.00%            4.099901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          41.20%            4.119901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          41.40%            4.139901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          41.60%            4.159901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          41.80%            4.179901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          42.00%            4.199901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          42.20%            4.219901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          42.40%            4.239901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          42.60%            4.259901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          42.80%            4.279901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          43.00%            4.299901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          43.20%            4.319901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          43.40%            4.339901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          43.60%            4.359901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          43.80%            4.379901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          44.00%            4.399901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          44.20%            4.419901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          44.40%            4.439901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          44.60%            4.459901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          44.80%            4.479901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          45.00%            4.499901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          45.20%            4.519901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          45.40%            4.539901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          45.60%            4.559901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          45.80%            4.579901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          46.00%            4.599901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          46.20%            4.619901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          46.40%            4.639901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          46.60%            4.659901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          46.80%            4.679901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          47.00%            4.699901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          47.20%            4.719901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          47.40%            4.739901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          47.60%            4.759901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          47.80%            4.779901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          48.00%            4.799901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          48.20%            4.819901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          48.40%            4.839901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          48.60%            4.859901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          48.80%            4.879901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          49.00%            4.899901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          49.20%            4.919901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          49.40%            4.939901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          49.60%            4.959901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          49.80%            4.979901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          50.00%            4.999901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          50.20%            5.019901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          50.40%            5.039901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          50.60%            5.059901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          50.80%            5.079901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          51.00%            5.099901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          51.20%            5.119901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          51.40%            5.139901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          51.60%            5.159901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          51.80%            5.179901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          52.00%            5.199901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          52.20%            5.219901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          52.40%            5.239901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          52.60%            5.259901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          52.80%            5.279901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          53.00%            5.299901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          53.20%            5.319901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          53.40%            5.339901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          53.60%            5.359901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          53.80%            5.379901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          54.00%            5.399901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          54.20%            5.419901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          54.40%            5.439901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          54.60%            5.459901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          54.80%            5.479901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          55.00%            5.499901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          55.20%            5.519901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          55.40%            5.539901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          55.60%            5.559901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          55.80%            5.579901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          56.00%            5.599901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          56.20%            5.619901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          56.40%            5.639901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          56.60%            5.659901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          56.80%            5.679901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          57.00%            5.699901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          57.20%            5.719901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          57.40%            5.739901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          57.60%            5.759901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          57.80%            5.779901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          58.00%            5.799901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          58.20%            5.819901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          58.40%            5.839901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          58.60%            5.859901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          58.80%            5.879901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          59.00%            5.899901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          59.20%            5.919901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          59.40%            5.939901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          59.60%            5.959901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          59.80%            5.979901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          60.00%            5.999901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          60.20%            6.019901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          60.40%            6.039901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          60.60%            6.059901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          60.80%            6.079901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          61.00%            6.099901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          61.20%            6.119901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          61.40%            6.139901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          61.60%            6.159901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          61.80%            6.179901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          62.00%            6.199901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          62.20%            6.219901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          62.40%            6.239901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          62.60%            6.259901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          62.80%            6.279901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          63.00%            6.299901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          63.20%            6.319901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          63.40%            6.339901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          63.60%            6.359901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          63.80%            6.379901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          64.00%            6.399901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          64.20%            6.419901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          64.40%            6.439901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          64.60%            6.459901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          64.80%            6.479901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          65.00%            6.499901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          65.20%            6.519901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          65.40%            6.539901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          65.60%            6.559901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          65.80%            6.579901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          66.00%            6.599901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          66.20%            6.619901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          66.40%            6.639901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          66.60%            6.659901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          66.80%            6.679901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          67.00%            6.699901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          67.20%            6.719901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          67.40%            6.739901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          67.60%            6.759901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          67.80%            6.779901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          68.00%            6.799901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          68.20%            6.819901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          68.40%            6.839901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          68.60%            6.859901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          68.80%            6.879901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          69.00%            6.899901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          69.20%            6.919901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          69.40%            6.939901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          69.60%            6.959901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          69.80%            6.979901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          70.00%            6.999901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          70.20%            7.019901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          70.40%            7.039901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          70.60%            7.059901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          70.80%            7.079901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          71.00%            7.099901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          71.20%            7.119901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          71.40%            7.139901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          71.60%            7.159901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          71.80%            7.179901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          72.00%            7.199901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          72.20%            7.219901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          72.40%            7.239901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          72.60%            7.259901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          72.80%            7.279901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          73.00%            7.299901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          73.20%            7.319901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          73.40%            7.339901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          73.60%            7.359901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          73.80%            7.379901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          74.00%            7.399901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          74.20%            7.419901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          74.40%            7.439901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          74.60%            7.459901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          74.80%            7.479901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          75.00%            7.499901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          75.20%            7.519901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          75.40%            7.539901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          75.60%            7.559901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          75.80%            7.579901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          76.00%            7.599901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          76.20%            7.619901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          76.40%            7.639901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          76.60%            7.659901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          76.80%            7.679901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          77.00%            7.699901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          77.20%            7.719901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          77.40%            7.739901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          77.60%            7.759901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          77.80%            7.779901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          78.00%            7.799901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          78.20%            7.819901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          78.40%            7.839901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          78.60%            7.859901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          78.80%            7.879901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          79.00%            7.899901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          79.20%            7.919901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          79.40%            7.939901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          79.60%            7.959901      5.99180872e-05      9.28481297e-01
model.solvers.SteadyStateSolver   INFO          79.80%            7.979901      5.99180872e-05      9.28481297e-01
