model   INFO     ------------------------------------
model   INFO      Model is runing in MPI Environment 
model   INFO      Number of process: 1
model   INFO     ------------------------------------
model   INFO      
model   INFO     Loading Kinetic Model...

model   INFO     read in parameters...
model   INFO     rate_algo = CT
model   INFO     active_ratio = 0.444444444444
model   INFO     temperature = 500
model   INFO     plotter = EnergyProfilePlotter
model   INFO     rootfinding = MDNewton
model   INFO     species_definitions =
model   INFO             *_t: {'type': 'site', 'total': 1.0, 'site_name': 'top'}
model   INFO             CO_g: {'pressure': 0.1}
model   INFO             O2_g: {'pressure': 9.9999999999999995e-08}
model   INFO             CO2_g: {'pressure': 1.32e-07}
model   INFO     max_rootfinding_iterations = 100
model   INFO     rxn_expressions =
model   INFO             CO_g + *_t -> CO_t
model   INFO             O2_g + 2*_t -> 2O_t
model   INFO             CO_t + O_t <-> CO-O_2t -> CO2_g + 2*_t
model   INFO     corrector = ThermodynamicCorrector
model   INFO     tolerance = 1e-50
model   INFO     unitcell_area = 9e-20
model   INFO     Parsing elementary rxns...
model   INFO     MicroKineticModel creating...success!

model.solvers.SteadyStateSolver   INFO     entering lsoda ODE integration loop...
model.solvers.SteadyStateSolver   INFO     start = 0.00  end = 10.00  step = 0.000100

model.solvers.SteadyStateSolver   INFO        process             time(s)                CO_t                 O_t
model.solvers.SteadyStateSolver   INFO          24.20%            2.420000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          24.40%            2.440000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          24.60%            2.460000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          24.80%            2.480000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          25.00%            2.500000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          25.20%            2.520000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          25.40%            2.540000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          25.60%            2.560000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          25.80%            2.580000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          26.00%            2.600000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          26.20%            2.620000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          26.40%            2.640000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          26.60%            2.660000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          26.80%            2.680000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          27.00%            2.700000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          27.20%            2.720000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          27.40%            2.740000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          27.60%            2.760000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          27.80%            2.780000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          28.00%            2.800000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          28.20%            2.820000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          28.40%            2.840000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          28.60%            2.860000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          28.80%            2.880000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          29.00%            2.900000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          29.20%            2.920000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          29.40%            2.940000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          29.60%            2.960000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          29.80%            2.980000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          30.00%            3.000000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          30.20%            3.020000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          30.40%            3.040000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          30.60%            3.060000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          30.80%            3.080000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          31.00%            3.100000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          31.20%            3.120000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          31.40%            3.140000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          31.60%            3.160000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          31.80%            3.180000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          32.00%            3.200000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          32.20%            3.220000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          32.40%            3.240000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          32.60%            3.260000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          32.80%            3.280000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          33.00%            3.300000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          33.20%            3.320000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          33.40%            3.340000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          33.60%            3.360000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          33.80%            3.380000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          34.00%            3.400000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          34.20%            3.420000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          34.40%            3.440000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          34.60%            3.460000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          34.80%            3.480000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          35.00%            3.500000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          35.20%            3.520000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          35.40%            3.540000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          35.60%            3.560000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          35.80%            3.580000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          36.00%            3.600000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          36.20%            3.620000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          36.40%            3.640000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          36.60%            3.660000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          36.80%            3.680000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          37.00%            3.700000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          37.20%            3.720000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          37.40%            3.740000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          37.60%            3.760000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          37.80%            3.780000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          38.00%            3.800000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          38.20%            3.820000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          38.40%            3.840000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          38.60%            3.860000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          38.80%            3.880000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          39.00%            3.900000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          39.20%            3.920000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          39.40%            3.940000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          39.60%            3.960000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          39.80%            3.980000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          40.00%            4.000000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          40.20%            4.020000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          40.40%            4.040000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          40.60%            4.060000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          40.80%            4.080000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          41.00%            4.100000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          41.20%            4.120000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          41.40%            4.140000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          41.60%            4.160000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          41.80%            4.180000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          42.00%            4.200000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          42.20%            4.220000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          42.40%            4.240000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          42.60%            4.260000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          42.80%            4.280000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          43.00%            4.300000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          43.20%            4.320000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          43.40%            4.340000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          43.60%            4.360000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          43.80%            4.380000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          44.00%            4.400000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          44.20%            4.420000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          44.40%            4.440000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          44.60%            4.460000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          44.80%            4.480000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          45.00%            4.500000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          45.20%            4.520000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          45.40%            4.540000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          45.60%            4.560000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          45.80%            4.580000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          46.00%            4.600000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          46.20%            4.620000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          46.40%            4.640000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          46.60%            4.660000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          46.80%            4.680000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          47.00%            4.700000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          47.20%            4.720000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          47.40%            4.740000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          47.60%            4.760000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          47.80%            4.780000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          48.00%            4.800000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          48.20%            4.820000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          48.40%            4.840000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          48.60%            4.860000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          48.80%            4.880000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          49.00%            4.900000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          49.20%            4.920000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          49.40%            4.940000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          49.60%            4.960000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          49.80%            4.980000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          50.00%            5.000000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          50.20%            5.020000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          50.40%            5.040000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          50.60%            5.060000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          50.80%            5.080000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          51.00%            5.100000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          51.20%            5.120000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          51.40%            5.140000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          51.60%            5.160000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          51.80%            5.180000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          52.00%            5.200000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          52.20%            5.220000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          52.40%            5.240000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          52.60%            5.260000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          52.80%            5.280000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          53.00%            5.300000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          53.20%            5.320000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          53.40%            5.340000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          53.60%            5.360000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          53.80%            5.380000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          54.00%            5.400000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          54.20%            5.420000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          54.40%            5.440000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          54.60%            5.460000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          54.80%            5.480000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          55.00%            5.500000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          55.20%            5.520000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          55.40%            5.540000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          55.60%            5.560000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          55.80%            5.580000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          56.00%            5.600000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          56.20%            5.620000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          56.40%            5.640000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          56.60%            5.660000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          56.80%            5.680000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          57.00%            5.700000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          57.20%            5.720000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          57.40%            5.740000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          57.60%            5.760000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          57.80%            5.780000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          58.00%            5.800000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          58.20%            5.820000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          58.40%            5.840000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          58.60%            5.860000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          58.80%            5.880000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          59.00%            5.900000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          59.20%            5.920000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          59.40%            5.940000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          59.60%            5.960000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          59.80%            5.980000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          60.00%            6.000000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          60.20%            6.020000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          60.40%            6.040000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          60.60%            6.060000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          60.80%            6.080000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          61.00%            6.100000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          61.20%            6.120000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          61.40%            6.140000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          61.60%            6.160000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          61.80%            6.180000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          62.00%            6.200000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          62.20%            6.220000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          62.40%            6.240000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          62.60%            6.260000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          62.80%            6.280000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          63.00%            6.300000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          63.20%            6.320000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          63.40%            6.340000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          63.60%            6.360000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          63.80%            6.380000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          64.00%            6.400000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          64.20%            6.420000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          64.40%            6.440000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          64.60%            6.460000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          64.80%            6.480000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          65.00%            6.500000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          65.20%            6.520000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          65.40%            6.540000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          65.60%            6.560000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          65.80%            6.580000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          66.00%            6.600000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          66.20%            6.620000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          66.40%            6.640000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          66.60%            6.660000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          66.80%            6.680000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          67.00%            6.700000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          67.20%            6.720000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          67.40%            6.740000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          67.60%            6.760000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          67.80%            6.780000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          68.00%            6.800000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          68.20%            6.820000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          68.40%            6.840000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          68.60%            6.860000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          68.80%            6.880000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          69.00%            6.900000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          69.20%            6.920000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          69.40%            6.940000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          69.60%            6.960000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          69.80%            6.980000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          70.00%            7.000000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          70.20%            7.020000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          70.40%            7.040000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          70.60%            7.060000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          70.80%            7.080000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          71.00%            7.100000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          71.20%            7.120000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          71.40%            7.140000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          71.60%            7.160000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          71.80%            7.180000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          72.00%            7.200000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          72.20%            7.220000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          72.40%            7.240000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          72.60%            7.260000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          72.80%            7.280000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          73.00%            7.300000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          73.20%            7.320000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          73.40%            7.340000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          73.60%            7.360000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          73.80%            7.380000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          74.00%            7.400000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          74.20%            7.420000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          74.40%            7.440000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          74.60%            7.460000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          74.80%            7.480000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          75.00%            7.500000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          75.20%            7.520000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          75.40%            7.540000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          75.60%            7.560000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          75.80%            7.580000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          76.00%            7.600000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          76.20%            7.620000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          76.40%            7.640000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          76.60%            7.660000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          76.80%            7.680000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          77.00%            7.700000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          77.20%            7.720000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          77.40%            7.740000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          77.60%            7.760000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          77.80%            7.780000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          78.00%            7.800000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          78.20%            7.820000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          78.40%            7.840000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          78.60%            7.860000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          78.80%            7.880000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          79.00%            7.900000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          79.20%            7.920000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          79.40%            7.940000      1.17360251e-02      3.81830450e-01
model.solvers.SteadyStateSolver   INFO          79.60%            7.960000      1.17360251e-02      3.81830450e-01
