model   INFO     ------------------------------------
model   INFO      Model is runing in MPI Environment 
model   INFO      Number of process: 1
model   INFO     ------------------------------------
model   INFO      
model   INFO     Loading Kinetic Model...

model   INFO     read in parameters...
model   INFO     rxn_expressions =
model   INFO             CO_g + *_s -> CO_s
model   INFO             O2_g + 2*_s -> 2O_s
model   INFO             CO_s + O_s <-> CO-O_2s -> CO2_g + 2*_s
model   INFO     tolerance = 1e-30
model   INFO     plotter = EnergyProfilePlotter
model   INFO     corrector = ThermodynamicCorrector
model   INFO     unitcell_area = 9e-20
model   INFO     species_definitions =
model   INFO             O2_g: {'pressure': 0.20000000000000001}
model   INFO             *_s: {'type': 'site', 'total': 1.0, 'site_name': 'top'}
model   INFO             CO_g: {'pressure': 0.1}
model   INFO             CO2_g: {'pressure': 0.01}
model   INFO     rate_algo = CT
model   INFO     rootfinding = MDNewton
model   INFO     max_rootfinding_iterations = 100
model   INFO     temperature = 500
model   INFO     active_ratio = 0.4444444444444444
model   INFO     Parsing elementary rxns...
model   INFO     MicroKineticModel creating...success!

model.solvers.SteadyStateSolver   INFO     entering lsoda ODE integration loop...
model.solvers.SteadyStateSolver   INFO     start = 0.00  end = 10.00  step = 0.00

model.solvers.SteadyStateSolver   INFO        process             time(s)                CO_s                 O_s
model.solvers.SteadyStateSolver   INFO           6.80%            0.679701      1.00000000e+00      2.14914897e-26
model.solvers.SteadyStateSolver   INFO           7.00%            0.699701      1.00000000e+00      2.12720766e-26
model.solvers.SteadyStateSolver   INFO           7.20%            0.719701      1.00000000e+00      2.10526634e-26
model.solvers.SteadyStateSolver   INFO           7.40%            0.739701      1.00000000e+00      2.08332503e-26
model.solvers.SteadyStateSolver   INFO           7.60%            0.759701      1.00000000e+00      2.06138371e-26
model.solvers.SteadyStateSolver   INFO           7.80%            0.779701      1.00000000e+00      2.03944239e-26
model.solvers.SteadyStateSolver   INFO           8.00%            0.799701      1.00000000e+00      2.01750108e-26
model.solvers.SteadyStateSolver   INFO           8.20%            0.819701      1.00000000e+00      1.99555976e-26
model.solvers.SteadyStateSolver   INFO           8.40%            0.839701      1.00000000e+00      1.97361845e-26
model.solvers.SteadyStateSolver   INFO           8.60%            0.859701      1.00000000e+00      1.95167713e-26
model.solvers.SteadyStateSolver   INFO           8.80%            0.879701      1.00000000e+00      1.92973581e-26
model.solvers.SteadyStateSolver   INFO           9.00%            0.899701      1.00000000e+00      1.90779450e-26
model.solvers.SteadyStateSolver   INFO           9.20%            0.919701      1.00000000e+00      1.88585318e-26
model.solvers.SteadyStateSolver   INFO           9.40%            0.939701      1.00000000e+00      1.86391187e-26
model.solvers.SteadyStateSolver   INFO           9.60%            0.959701      1.00000000e+00      1.84197055e-26
model.solvers.SteadyStateSolver   INFO           9.80%            0.979701      1.00000000e+00      1.82002924e-26
model.solvers.SteadyStateSolver   INFO          10.00%            0.999701      1.00000000e+00      1.79808792e-26
model.solvers.SteadyStateSolver   INFO          10.20%            1.019701      1.00000000e+00      1.77614660e-26
model.solvers.SteadyStateSolver   INFO          10.40%            1.039701      1.00000000e+00      1.75420529e-26
model.solvers.SteadyStateSolver   INFO          10.60%            1.059701      1.00000000e+00      1.73226397e-26
model.solvers.SteadyStateSolver   INFO          10.80%            1.079701      1.00000000e+00      1.71032266e-26
model.solvers.SteadyStateSolver   INFO          11.00%            1.099701      1.00000000e+00      1.68838134e-26
model.solvers.SteadyStateSolver   INFO          11.20%            1.119701      1.00000000e+00      1.66644003e-26
model.solvers.SteadyStateSolver   INFO          11.40%            1.139701      1.00000000e+00      1.64449871e-26
model.solvers.SteadyStateSolver   INFO          11.60%            1.159701      1.00000000e+00      1.62255739e-26
model.solvers.SteadyStateSolver   INFO          11.80%            1.179701      1.00000000e+00      1.60061608e-26
model.solvers.SteadyStateSolver   INFO          12.00%            1.199701      1.00000000e+00      1.57867476e-26
model.solvers.SteadyStateSolver   INFO          12.20%            1.219701      1.00000000e+00      1.55673345e-26
model.solvers.SteadyStateSolver   INFO          12.40%            1.239701      1.00000000e+00      1.53479213e-26
model.solvers.SteadyStateSolver   INFO          12.60%            1.259701      1.00000000e+00      1.51285081e-26
model.solvers.SteadyStateSolver   INFO          12.80%            1.279701      1.00000000e+00      1.49090950e-26
model.solvers.SteadyStateSolver   INFO          13.00%            1.299701      1.00000000e+00      1.46896818e-26
model.solvers.SteadyStateSolver   INFO          13.20%            1.319701      1.00000000e+00      1.44702687e-26
model.solvers.SteadyStateSolver   INFO          13.40%            1.339701      1.00000000e+00      1.42508555e-26
model.solvers.SteadyStateSolver   INFO          13.60%            1.359701      1.00000000e+00      1.40314424e-26
model.solvers.SteadyStateSolver   INFO          13.80%            1.379701      1.00000000e+00      1.38120292e-26
model.solvers.SteadyStateSolver   INFO          14.00%            1.399701      1.00000000e+00      1.35926160e-26
model.solvers.SteadyStateSolver   INFO          14.20%            1.419701      1.00000000e+00      1.33732029e-26
model.solvers.SteadyStateSolver   INFO          14.40%            1.439701      1.00000000e+00      1.31537897e-26
model.solvers.SteadyStateSolver   INFO          14.60%            1.459701      1.00000000e+00      1.29343766e-26
model.solvers.SteadyStateSolver   INFO          14.80%            1.479701      1.00000000e+00      1.27149634e-26
model.solvers.SteadyStateSolver   INFO          15.00%            1.499701      1.00000000e+00      1.24955503e-26
model.solvers.SteadyStateSolver   INFO          15.20%            1.519701      1.00000000e+00      1.22761371e-26
model.solvers.SteadyStateSolver   INFO          15.40%            1.539701      1.00000000e+00      1.20567239e-26
model.solvers.SteadyStateSolver   INFO          15.60%            1.559701      1.00000000e+00      1.18373108e-26
model.solvers.SteadyStateSolver   INFO          15.80%            1.579701      1.00000000e+00      1.16178976e-26
model.solvers.SteadyStateSolver   INFO          16.00%            1.599701      1.00000000e+00      1.13984845e-26
model.solvers.SteadyStateSolver   INFO          16.20%            1.619701      1.00000000e+00      1.11790713e-26
model.solvers.SteadyStateSolver   INFO          16.40%            1.639701      1.00000000e+00      1.09596582e-26
model.solvers.SteadyStateSolver   INFO          16.60%            1.659701      1.00000000e+00      1.07402450e-26
model.solvers.SteadyStateSolver   INFO          16.80%            1.679701      1.00000000e+00      1.05208318e-26
model.solvers.SteadyStateSolver   INFO          17.00%            1.699701      1.00000000e+00      1.03014187e-26
model.solvers.SteadyStateSolver   INFO          17.20%            1.719701      1.00000000e+00      1.00820055e-26
model.solvers.SteadyStateSolver   INFO          17.40%            1.739701      1.00000000e+00      9.86259236e-27
model.solvers.SteadyStateSolver   INFO          17.60%            1.759701      1.00000000e+00      9.64317920e-27
model.solvers.SteadyStateSolver   INFO          17.80%            1.779701      1.00000000e+00      9.42376605e-27
model.solvers.SteadyStateSolver   INFO          18.00%            1.799701      1.00000000e+00      9.20435289e-27
model.solvers.SteadyStateSolver   INFO          18.20%            1.819701      1.00000000e+00      8.98493973e-27
model.solvers.SteadyStateSolver   INFO          18.40%            1.839701      1.00000000e+00      8.76552657e-27
model.solvers.SteadyStateSolver   INFO          18.60%            1.859701      1.00000000e+00      8.54611341e-27
model.solvers.SteadyStateSolver   INFO          18.80%            1.879701      1.00000000e+00      8.32670026e-27
model.solvers.SteadyStateSolver   INFO          19.00%            1.899701      1.00000000e+00      8.10728710e-27
model.solvers.SteadyStateSolver   INFO          19.20%            1.919701      1.00000000e+00      7.88787394e-27
model.solvers.SteadyStateSolver   INFO          19.40%            1.939701      1.00000000e+00      7.66846078e-27
model.solvers.SteadyStateSolver   INFO          19.60%            1.959701      1.00000000e+00      7.44904762e-27
model.solvers.SteadyStateSolver   INFO          19.80%            1.979701      1.00000000e+00      7.22963447e-27
model.solvers.SteadyStateSolver   INFO          20.00%            1.999701      1.00000000e+00      7.01022131e-27
model.solvers.SteadyStateSolver   INFO          20.20%            2.019701      1.00000000e+00      6.79080815e-27
model.solvers.SteadyStateSolver   INFO          20.40%            2.039701      1.00000000e+00      6.57139499e-27
model.solvers.SteadyStateSolver   INFO          20.60%            2.059701      1.00000000e+00      6.35198184e-27
model.solvers.SteadyStateSolver   INFO          20.80%            2.079701      1.00000000e+00      6.13256868e-27
model.solvers.SteadyStateSolver   INFO          21.00%            2.099701      1.00000000e+00      5.91315552e-27
model.solvers.SteadyStateSolver   INFO          21.20%            2.119701      1.00000000e+00      5.69374236e-27
model.solvers.SteadyStateSolver   INFO          21.40%            2.139701      1.00000000e+00      5.47432920e-27
model.solvers.SteadyStateSolver   INFO          21.60%            2.159701      1.00000000e+00      5.25491605e-27
model.solvers.SteadyStateSolver   INFO          21.80%            2.179701      1.00000000e+00      5.03550289e-27
model.solvers.SteadyStateSolver   INFO          22.00%            2.199701      1.00000000e+00      4.81608973e-27
model.solvers.SteadyStateSolver   INFO          22.20%            2.219701      1.00000000e+00      4.59667657e-27
model.solvers.SteadyStateSolver   INFO          22.40%            2.239701      1.00000000e+00      4.37726341e-27
model.solvers.SteadyStateSolver   INFO          22.60%            2.259701      1.00000000e+00      4.15785026e-27
model.solvers.SteadyStateSolver   INFO          22.80%            2.279701      1.00000000e+00      3.93843710e-27
model.solvers.SteadyStateSolver   INFO          23.00%            2.299701      1.00000000e+00      3.71902394e-27
model.solvers.SteadyStateSolver   INFO          23.20%            2.319701      1.00000000e+00      3.49961078e-27
model.solvers.SteadyStateSolver   INFO          23.40%            2.339701      1.00000000e+00      3.28019762e-27
model.solvers.SteadyStateSolver   INFO          23.60%            2.359701      1.00000000e+00      3.06078447e-27
model.solvers.SteadyStateSolver   INFO          23.80%            2.379701      1.00000000e+00      2.84137131e-27
model.solvers.SteadyStateSolver   INFO          24.00%            2.399701      1.00000000e+00      2.62195815e-27
model.solvers.SteadyStateSolver   INFO          24.20%            2.419701      1.00000000e+00      2.40254499e-27
model.solvers.SteadyStateSolver   INFO          24.40%            2.439701      1.00000000e+00      2.18313184e-27
model.solvers.SteadyStateSolver   INFO          24.60%            2.459701      1.00000000e+00      1.96371868e-27
model.solvers.SteadyStateSolver   INFO          24.80%            2.479701      1.00000000e+00      1.74430552e-27
model.solvers.SteadyStateSolver   INFO          25.00%            2.499701      1.00000000e+00      1.52489236e-27
model.solvers.SteadyStateSolver   INFO          25.20%            2.519701      1.00000000e+00      1.30547920e-27
model.solvers.SteadyStateSolver   INFO          25.40%            2.539701      1.00000000e+00      1.08606605e-27
model.solvers.SteadyStateSolver   INFO          25.60%            2.559701      1.00000000e+00      8.66652888e-28
model.solvers.SteadyStateSolver   INFO          25.80%            2.579701      1.00000000e+00      6.47239731e-28
model.solvers.SteadyStateSolver   INFO          26.00%            2.599701      1.00000000e+00      4.27826573e-28
model.solvers.SteadyStateSolver   INFO          26.20%            2.619701      1.00000000e+00      2.08413415e-28
model.solvers.SteadyStateSolver   INFO          26.40%            2.639701      1.00000000e+00     -1.09997430e-29
model.solvers.SteadyStateSolver   INFO          26.60%            2.659701      1.00000000e+00      1.55084543e-28
model.solvers.SteadyStateSolver   INFO          26.80%            2.679701      1.00000000e+00      3.74497709e-28
model.solvers.SteadyStateSolver   INFO          27.00%            2.699701      1.00000000e+00      5.93910875e-28
model.solvers.SteadyStateSolver   INFO          27.20%            2.719701      1.00000000e+00      8.13324042e-28
model.solvers.SteadyStateSolver   INFO          27.40%            2.739701      1.00000000e+00      1.03273721e-27
model.solvers.SteadyStateSolver   INFO          27.60%            2.759701      1.00000000e+00      1.25215037e-27
model.solvers.SteadyStateSolver   INFO          27.80%            2.779701      1.00000000e+00      1.47156354e-27
model.solvers.SteadyStateSolver   INFO          28.00%            2.799701      1.00000000e+00      1.69097671e-27
model.solvers.SteadyStateSolver   INFO          28.20%            2.819701      1.00000000e+00      1.91038987e-27
model.solvers.SteadyStateSolver   INFO          28.40%            2.839701      1.00000000e+00      2.12980304e-27
model.solvers.SteadyStateSolver   INFO          28.60%            2.859701      1.00000000e+00      2.34921620e-27
model.solvers.SteadyStateSolver   INFO          28.80%            2.879701      1.00000000e+00      2.56862937e-27
model.solvers.SteadyStateSolver   INFO          29.00%            2.899701      1.00000000e+00      2.78804254e-27
model.solvers.SteadyStateSolver   INFO          29.20%            2.919701      1.00000000e+00      3.00745570e-27
model.solvers.SteadyStateSolver   INFO          29.40%            2.939701      1.00000000e+00      3.22686887e-27
model.solvers.SteadyStateSolver   INFO          29.60%            2.959701      1.00000000e+00      3.44628204e-27
model.solvers.SteadyStateSolver   INFO          29.80%            2.979701      1.00000000e+00      3.66569520e-27
model.solvers.SteadyStateSolver   INFO          30.00%            2.999701      1.00000000e+00      3.88510837e-27
model.solvers.SteadyStateSolver   INFO          30.20%            3.019701      1.00000000e+00      4.10452153e-27
model.solvers.SteadyStateSolver   INFO          30.40%            3.039701      1.00000000e+00      4.32393470e-27
model.solvers.SteadyStateSolver   INFO          30.60%            3.059701      1.00000000e+00      4.54334787e-27
model.solvers.SteadyStateSolver   INFO          30.80%            3.079701      1.00000000e+00      4.76276103e-27
model.solvers.SteadyStateSolver   INFO          31.00%            3.099701      1.00000000e+00      4.98217420e-27
model.solvers.SteadyStateSolver   INFO          31.20%            3.119701      1.00000000e+00      5.20158736e-27
model.solvers.SteadyStateSolver   INFO          31.40%            3.139701      1.00000000e+00      5.42100053e-27
model.solvers.SteadyStateSolver   INFO          31.60%            3.159701      1.00000000e+00      5.64041370e-27
model.solvers.SteadyStateSolver   INFO          31.80%            3.179701      1.00000000e+00      5.85982686e-27
model.solvers.SteadyStateSolver   INFO          32.00%            3.199701      1.00000000e+00      6.07924003e-27
model.solvers.SteadyStateSolver   INFO          32.20%            3.219701      1.00000000e+00      6.29865320e-27
model.solvers.SteadyStateSolver   INFO          32.40%            3.239701      1.00000000e+00      6.51806636e-27
model.solvers.SteadyStateSolver   INFO          32.60%            3.259701      1.00000000e+00      6.73747953e-27
model.solvers.SteadyStateSolver   INFO          32.80%            3.279701      1.00000000e+00      6.95689269e-27
model.solvers.SteadyStateSolver   INFO          33.00%            3.299701      1.00000000e+00      7.17630586e-27
model.solvers.SteadyStateSolver   INFO          33.20%            3.319701      1.00000000e+00      7.39571903e-27
model.solvers.SteadyStateSolver   INFO          33.40%            3.339701      1.00000000e+00      7.61513219e-27
model.solvers.SteadyStateSolver   INFO          33.60%            3.359701      1.00000000e+00      7.83454536e-27
model.solvers.SteadyStateSolver   INFO          33.80%            3.379701      1.00000000e+00      8.05395852e-27
model.solvers.SteadyStateSolver   INFO          34.00%            3.399701      1.00000000e+00      8.27337169e-27
model.solvers.SteadyStateSolver   INFO          34.20%            3.419701      1.00000000e+00      8.49278486e-27
model.solvers.SteadyStateSolver   INFO          34.40%            3.439701      1.00000000e+00      8.71219802e-27
model.solvers.SteadyStateSolver   INFO          34.60%            3.459701      1.00000000e+00      8.93161119e-27
model.solvers.SteadyStateSolver   INFO          34.80%            3.479701      1.00000000e+00      9.15102436e-27
model.solvers.SteadyStateSolver   INFO          35.00%            3.499701      1.00000000e+00      9.37043752e-27
model.solvers.SteadyStateSolver   INFO          35.20%            3.519701      1.00000000e+00      9.58985069e-27
model.solvers.SteadyStateSolver   INFO          35.40%            3.539701      1.00000000e+00      9.80926385e-27
model.solvers.SteadyStateSolver   INFO          35.60%            3.559701      1.00000000e+00      1.00286770e-26
model.solvers.SteadyStateSolver   INFO          35.80%            3.579701      1.00000000e+00      1.02480902e-26
model.solvers.SteadyStateSolver   INFO          36.00%            3.599701      1.00000000e+00      1.04675034e-26
model.solvers.SteadyStateSolver   INFO          36.20%            3.619701      1.00000000e+00      1.06869165e-26
model.solvers.SteadyStateSolver   INFO          36.40%            3.639701      1.00000000e+00      1.09063297e-26
model.solvers.SteadyStateSolver   INFO          36.60%            3.659701      1.00000000e+00      1.11257429e-26
model.solvers.SteadyStateSolver   INFO          36.80%            3.679701      1.00000000e+00      1.13451560e-26
model.solvers.SteadyStateSolver   INFO          37.00%            3.699701      1.00000000e+00      1.15645692e-26
model.solvers.SteadyStateSolver   INFO          37.20%            3.719701      1.00000000e+00      1.17839823e-26
model.solvers.SteadyStateSolver   INFO          37.40%            3.739701      1.00000000e+00      1.20033955e-26
model.solvers.SteadyStateSolver   INFO          37.60%            3.759701      1.00000000e+00      1.22228087e-26
model.solvers.SteadyStateSolver   INFO          37.80%            3.779701      1.00000000e+00      1.24422218e-26
model.solvers.SteadyStateSolver   INFO          38.00%            3.799701      1.00000000e+00      1.26616350e-26
model.solvers.SteadyStateSolver   INFO          38.20%            3.819701      1.00000000e+00      1.28810482e-26
model.solvers.SteadyStateSolver   INFO          38.40%            3.839701      1.00000000e+00      1.31004613e-26
model.solvers.SteadyStateSolver   INFO          38.60%            3.859701      1.00000000e+00      1.33198745e-26
model.solvers.SteadyStateSolver   INFO          38.80%            3.879701      1.00000000e+00      1.35392877e-26
model.solvers.SteadyStateSolver   INFO          39.00%            3.899701      1.00000000e+00      1.37587008e-26
model.solvers.SteadyStateSolver   INFO          39.20%            3.919701      1.00000000e+00      1.39781140e-26
model.solvers.SteadyStateSolver   INFO          39.40%            3.939701      1.00000000e+00      1.41975272e-26
model.solvers.SteadyStateSolver   INFO          39.60%            3.959701      1.00000000e+00      1.44169403e-26
model.solvers.SteadyStateSolver   INFO          39.80%            3.979701      1.00000000e+00      1.46363535e-26
model.solvers.SteadyStateSolver   INFO          40.00%            3.999701      1.00000000e+00      1.48557667e-26
model.solvers.SteadyStateSolver   INFO          40.20%            4.019701      1.00000000e+00      1.50751798e-26
model.solvers.SteadyStateSolver   INFO          40.40%            4.039701      1.00000000e+00      1.52945930e-26
model.solvers.SteadyStateSolver   INFO          40.60%            4.059701      1.00000000e+00      1.55140062e-26
model.solvers.SteadyStateSolver   INFO          40.80%            4.079701      1.00000000e+00      1.57334193e-26
model.solvers.SteadyStateSolver   INFO          41.00%            4.099701      1.00000000e+00      1.59528325e-26
model.solvers.SteadyStateSolver   INFO          41.20%            4.119701      1.00000000e+00      1.61722457e-26
model.solvers.SteadyStateSolver   INFO          41.40%            4.139701      1.00000000e+00      1.63916588e-26
model.solvers.SteadyStateSolver   INFO          41.60%            4.159701      1.00000000e+00      1.66110720e-26
model.solvers.SteadyStateSolver   INFO          41.80%            4.179701      1.00000000e+00      1.68304852e-26
model.solvers.SteadyStateSolver   INFO          42.00%            4.199701      1.00000000e+00      1.70498983e-26
model.solvers.SteadyStateSolver   INFO          42.20%            4.219701      1.00000000e+00      1.72693115e-26
model.solvers.SteadyStateSolver   INFO          42.40%            4.239701      1.00000000e+00      1.74887247e-26
model.solvers.SteadyStateSolver   INFO          42.60%            4.259701      1.00000000e+00      1.77081378e-26
model.solvers.SteadyStateSolver   INFO          42.80%            4.279701      1.00000000e+00      1.79275510e-26
model.solvers.SteadyStateSolver   INFO          43.00%            4.299701      1.00000000e+00      1.81469642e-26
model.solvers.SteadyStateSolver   INFO          43.20%            4.319701      1.00000000e+00      1.83663773e-26
model.solvers.SteadyStateSolver   INFO          43.40%            4.339701      1.00000000e+00      1.85857905e-26
model.solvers.SteadyStateSolver   INFO          43.60%            4.359701      1.00000000e+00      1.88052037e-26
model.solvers.SteadyStateSolver   INFO          43.80%            4.379701      1.00000000e+00      1.90246168e-26
model.solvers.SteadyStateSolver   INFO          44.00%            4.399701      1.00000000e+00      1.92440300e-26
model.solvers.SteadyStateSolver   INFO          44.20%            4.419701      1.00000000e+00      1.94634432e-26
model.solvers.SteadyStateSolver   INFO          44.40%            4.439701      1.00000000e+00      1.96828563e-26
model.solvers.SteadyStateSolver   INFO          44.60%            4.459701      1.00000000e+00      1.99022695e-26
model.solvers.SteadyStateSolver   INFO          44.80%            4.479701      1.00000000e+00      2.01216827e-26
model.solvers.SteadyStateSolver   INFO          45.00%            4.499701      1.00000000e+00      2.03410958e-26
model.solvers.SteadyStateSolver   INFO          45.20%            4.519701      1.00000000e+00      2.05605090e-26
model.solvers.SteadyStateSolver   INFO          45.40%            4.539701      1.00000000e+00      2.07799222e-26
model.solvers.SteadyStateSolver   INFO          45.60%            4.559701      1.00000000e+00      2.09993353e-26
model.solvers.SteadyStateSolver   INFO          45.80%            4.579701      1.00000000e+00      2.12187485e-26
model.solvers.SteadyStateSolver   INFO          46.00%            4.599701      1.00000000e+00      2.14381617e-26
model.solvers.SteadyStateSolver   INFO          46.20%            4.619701      1.00000000e+00      2.16575748e-26
model.solvers.SteadyStateSolver   INFO          46.40%            4.639701      1.00000000e+00      2.18769880e-26
model.solvers.SteadyStateSolver   INFO          46.60%            4.659701      1.00000000e+00      2.20964012e-26
model.solvers.SteadyStateSolver   INFO          46.80%            4.679701      1.00000000e+00      2.23158143e-26
model.solvers.SteadyStateSolver   INFO          47.00%            4.699701      1.00000000e+00      2.25352275e-26
model.solvers.SteadyStateSolver   INFO          47.20%            4.719701      1.00000000e+00      2.27546407e-26
model.solvers.SteadyStateSolver   INFO          47.40%            4.739701      1.00000000e+00      2.29740538e-26
model.solvers.SteadyStateSolver   INFO          47.60%            4.759701      1.00000000e+00      2.31934670e-26
model.solvers.SteadyStateSolver   INFO          47.80%            4.779701      1.00000000e+00      2.34128802e-26
model.solvers.SteadyStateSolver   INFO          48.00%            4.799701      1.00000000e+00      2.36322933e-26
model.solvers.SteadyStateSolver   INFO          48.20%            4.819701      1.00000000e+00      2.36693887e-26
model.solvers.SteadyStateSolver   INFO          48.40%            4.839701      1.00000000e+00      2.36584180e-26
model.solvers.SteadyStateSolver   INFO          48.60%            4.859701      1.00000000e+00      2.36474474e-26
model.solvers.SteadyStateSolver   INFO          48.80%            4.879701      1.00000000e+00      2.36364767e-26
model.solvers.SteadyStateSolver   INFO          49.00%            4.899701      1.00000000e+00      2.36255061e-26
model.solvers.SteadyStateSolver   INFO          49.20%            4.919701      1.00000000e+00      2.36145354e-26
model.solvers.SteadyStateSolver   INFO          49.40%            4.939701      1.00000000e+00      2.36035647e-26
model.solvers.SteadyStateSolver   INFO          49.60%            4.959701      1.00000000e+00      2.35925941e-26
model.solvers.SteadyStateSolver   INFO          49.80%            4.979701      1.00000000e+00      2.35816234e-26
model.solvers.SteadyStateSolver   INFO          50.00%            4.999701      1.00000000e+00      2.35706528e-26
model.solvers.SteadyStateSolver   INFO          50.20%            5.019701      1.00000000e+00      2.35596821e-26
model.solvers.SteadyStateSolver   INFO          50.40%            5.039701      1.00000000e+00      2.35487114e-26
model.solvers.SteadyStateSolver   INFO          50.60%            5.059701      1.00000000e+00      2.35377408e-26
model.solvers.SteadyStateSolver   INFO          50.80%            5.079701      1.00000000e+00      2.35267701e-26
model.solvers.SteadyStateSolver   INFO          51.00%            5.099701      1.00000000e+00      2.35157995e-26
model.solvers.SteadyStateSolver   INFO          51.20%            5.119701      1.00000000e+00      2.35048288e-26
model.solvers.SteadyStateSolver   INFO          51.40%            5.139701      1.00000000e+00      2.34938582e-26
model.solvers.SteadyStateSolver   INFO          51.60%            5.159701      1.00000000e+00      2.34828875e-26
model.solvers.SteadyStateSolver   INFO          51.80%            5.179701      1.00000000e+00      2.34719168e-26
model.solvers.SteadyStateSolver   INFO          52.00%            5.199701      1.00000000e+00      2.34609462e-26
model.solvers.SteadyStateSolver   INFO          52.20%            5.219701      1.00000000e+00      2.34499755e-26
model.solvers.SteadyStateSolver   INFO          52.40%            5.239701      1.00000000e+00      2.34390049e-26
model.solvers.SteadyStateSolver   INFO          52.60%            5.259701      1.00000000e+00      2.34280342e-26
model.solvers.SteadyStateSolver   INFO          52.80%            5.279701      1.00000000e+00      2.34170635e-26
model.solvers.SteadyStateSolver   INFO          53.00%            5.299701      1.00000000e+00      2.34060929e-26
model.solvers.SteadyStateSolver   INFO          53.20%            5.319701      1.00000000e+00      2.33951222e-26
model.solvers.SteadyStateSolver   INFO          53.40%            5.339701      1.00000000e+00      2.33841516e-26
model.solvers.SteadyStateSolver   INFO          53.60%            5.359701      1.00000000e+00      2.33731809e-26
model.solvers.SteadyStateSolver   INFO          53.80%            5.379701      1.00000000e+00      2.33622103e-26
model.solvers.SteadyStateSolver   INFO          54.00%            5.399701      1.00000000e+00      2.33512396e-26
model.solvers.SteadyStateSolver   INFO          54.20%            5.419701      1.00000000e+00      2.33402689e-26
model.solvers.SteadyStateSolver   INFO          54.40%            5.439701      1.00000000e+00      2.33292983e-26
model.solvers.SteadyStateSolver   INFO          54.60%            5.459701      1.00000000e+00      2.33183276e-26
model.solvers.SteadyStateSolver   INFO          54.80%            5.479701      1.00000000e+00      2.33073570e-26
model.solvers.SteadyStateSolver   INFO          55.00%            5.499701      1.00000000e+00      2.32963863e-26
model.solvers.SteadyStateSolver   INFO          55.20%            5.519701      1.00000000e+00      2.32854156e-26
model.solvers.SteadyStateSolver   INFO          55.40%            5.539701      1.00000000e+00      2.32744450e-26
model.solvers.SteadyStateSolver   INFO          55.60%            5.559701      1.00000000e+00      2.32634743e-26
model.solvers.SteadyStateSolver   INFO          55.80%            5.579701      1.00000000e+00      2.32525037e-26
model.solvers.SteadyStateSolver   INFO          56.00%            5.599701      1.00000000e+00      2.32415330e-26
model.solvers.SteadyStateSolver   INFO          56.20%            5.619701      1.00000000e+00      2.32305623e-26
model.solvers.SteadyStateSolver   INFO          56.40%            5.639701      1.00000000e+00      2.32195917e-26
model.solvers.SteadyStateSolver   INFO          56.60%            5.659701      1.00000000e+00      2.32086210e-26
model.solvers.SteadyStateSolver   INFO          56.80%            5.679701      1.00000000e+00      2.31976504e-26
model.solvers.SteadyStateSolver   INFO          57.00%            5.699701      1.00000000e+00      2.31866797e-26
model.solvers.SteadyStateSolver   INFO          57.20%            5.719701      1.00000000e+00      2.31757091e-26
model.solvers.SteadyStateSolver   INFO          57.40%            5.739701      1.00000000e+00      2.31647384e-26
model.solvers.SteadyStateSolver   INFO          57.60%            5.759701      1.00000000e+00      2.31537677e-26
model.solvers.SteadyStateSolver   INFO          57.80%            5.779701      1.00000000e+00      2.31427971e-26
model.solvers.SteadyStateSolver   INFO          58.00%            5.799701      1.00000000e+00      2.31318264e-26
model.solvers.SteadyStateSolver   INFO          58.20%            5.819701      1.00000000e+00      2.31208558e-26
model.solvers.SteadyStateSolver   INFO          58.40%            5.839701      1.00000000e+00      2.31098851e-26
model.solvers.SteadyStateSolver   INFO          58.60%            5.859701      1.00000000e+00      2.30989144e-26
model.solvers.SteadyStateSolver   INFO          58.80%            5.879701      1.00000000e+00      2.30879438e-26
model.solvers.SteadyStateSolver   INFO          59.00%            5.899701      1.00000000e+00      2.30769731e-26
model.solvers.SteadyStateSolver   INFO          59.20%            5.919701      1.00000000e+00      2.30660025e-26
model.solvers.SteadyStateSolver   INFO          59.40%            5.939701      1.00000000e+00      2.30550318e-26
model.solvers.SteadyStateSolver   INFO          59.60%            5.959701      1.00000000e+00      2.30440612e-26
model.solvers.SteadyStateSolver   INFO          59.80%            5.979701      1.00000000e+00      2.30330905e-26
model.solvers.SteadyStateSolver   INFO          60.00%            5.999701      1.00000000e+00      2.30221198e-26
model.solvers.SteadyStateSolver   INFO          60.20%            6.019701      1.00000000e+00      2.30111492e-26
model.solvers.SteadyStateSolver   INFO          60.40%            6.039701      1.00000000e+00      2.30001785e-26
model.solvers.SteadyStateSolver   INFO          60.60%            6.059701      1.00000000e+00      2.29892079e-26
model.solvers.SteadyStateSolver   INFO          60.80%            6.079701      1.00000000e+00      2.29782372e-26
model.solvers.SteadyStateSolver   INFO          61.00%            6.099701      1.00000000e+00      2.29672665e-26
model.solvers.SteadyStateSolver   INFO          61.20%            6.119701      1.00000000e+00      2.29562959e-26
model.solvers.SteadyStateSolver   INFO          61.40%            6.139701      1.00000000e+00      2.29453252e-26
model.solvers.SteadyStateSolver   INFO          61.60%            6.159701      1.00000000e+00      2.29343546e-26
model.solvers.SteadyStateSolver   INFO          61.80%            6.179701      1.00000000e+00      2.29233839e-26
model.solvers.SteadyStateSolver   INFO          62.00%            6.199701      1.00000000e+00      2.29124133e-26
model.solvers.SteadyStateSolver   INFO          62.20%            6.219701      1.00000000e+00      2.29014426e-26
